seed,galaxy,radial_index,candidate_index,log10_predicted_speed,log10_predicted_over_observed
9062303,UGC03580,20,11,2.0597572450353474,0.12677642311214932
9062303,UGC03580,21,11,2.0608635449234955,0.11736902901739299
9062303,UGC03580,22,11,2.0616856276637208,0.1088931846196286
9062303,UGC03580,23,11,2.0618867330711184,0.10094053733728692
9062303,UGC03580,24,11,2.0617503913039514,0.09420241508508931
9062303,UGC03580,25,11,2.061376841335436,0.08778721790817912
9062303,UGC03580,26,11,2.0607833585431634,0.08214641015868906
9062303,UGC03580,27,11,2.0601095599119956,0.07738617224345035
9062303,UGC03580,28,11,2.0512125673969024,0.06265361051828688
9062303,UGC03580,29,11,2.050360593208486,0.0640368161577205
9062303,UGC03580,30,11,2.045147286272306,0.05927192896391231
9062303,UGC03580,31,11,2.045538514217009,0.02434921514707078
9062303,UGC03580,32,11,2.0457115597300306,0.0043188745718056865
9062303,UGC03580,33,11,2.045911589618688,0.004518904460462991
9062303,UGC03580,34,11,2.0461322245497167,0.004739539391491743
9062303,UGC03580,35,11,2.0464721422117766,0.0011491634251190597
9062303,UGC03580,36,11,2.0464433793042875,0.0011204005176299603
9062303,UGC03580,37,11,2.0500629801277643,0.00084495745758284
9062303,UGC03580,38,11,2.0545205748411672,0.0053025521709857415
9062303,UGC03580,39,11,2.0572761751229076,0.00037132378643489616
9062303,UGC03580,40,11,2.0591784104774784,-0.012703596828647079
9062303,UGC03580,41,11,2.060779771742173,-0.025580058932575422
9062303,UGC03580,42,11,2.0624885393296126,-0.034421473678443615
9062303,UGC03580,43,11,2.0638135530329054,-0.04339641661496296
9062303,UGC03580,44,11,2.0641508131927995,-0.05312048246296497
9062303,UGC03580,45,11,2.0591055717769455,-0.04469814917901127
9062303,UGC03580,46,11,2.0551178555340304,-0.03830382962820478
9062303,UGC04325,0,11,1.4361472814090652,-0.1798027702473357
9062303,UGC04325,1,11,1.6142337461570833,-0.22272299090246728
9062303,UGC04325,2,11,1.7268868980104588,-0.19635712061981758
9062303,UGC04325,3,11,1.798857137594383,-0.14906648223734353
9062303,UGC04325,4,11,1.8432899662282831,-0.11143482475077993
9062303,UGC04325,5,11,1.863575630007275,-0.09831984366057545
9062303,UGC04325,6,11,1.875797044547164,-0.0912826895973331
9062303,UGC04325,7,11,1.882538856556901,-0.07888223750954726
9062303,UGC04483,0,11,0.8361806593968507,0.127759759262138
9062303,UGC04483,1,11,1.1615599297446129,0.12813617425766322
9062303,UGC04483,2,11,1.2721175361531685,0.03407143302437299
9062303,UGC04483,3,11,1.3357069486670838,0.017643613704322325
9062303,UGC04483,4,11,1.373280319357632,0.05521698439487044
9062303,UGC04483,5,11,1.3975458467691437,0.037710364429255794
9062303,UGC04483,6,11,1.4183555835802137,0.03274930998190162
9062303,UGC04483,7,11,1.4348185721087052,0.051003206128273915
9062303,UGC04499,0,11,1.548976554001353,0.13400320603053495
9062303,UGC04499,1,11,1.657875312062816,0.0036987701848554266
9062303,UGC04499,2,11,1.7293926946515077,-0.026482161020983774
9062303,UGC04499,3,11,1.7903989503205429,-0.0019927391777110337
9062303,UGC04499,4,11,1.8191874835821136,-0.0062386341857094685
9062303,UGC04499,5,11,1.8406441281994246,-0.008160572852379255
9062303,UGC04499,6,11,1.8525763574303693,-0.00955502188266788
9062303,UGC04499,7,11,1.874636460758656,0.009532486117528105
9062303,UGC04499,8,11,1.888859451728641,0.01787063796806576
9062303,UGC05414,0,11,1.405911972464496,0.09415811140874175
9062303,UGC05414,1,11,1.6052689012041184,0.06619280241134162
9062303,UGC05414,2,11,1.6866756341144569,0.023917802432882773
9062303,UGC05414,3,11,1.7341101186002201,0.01978035885498719
9062303,UGC05414,4,11,1.7633916439167199,0.009043308205701095
9062303,UGC05414,5,11,1.7884865519566282,0.00031818081546042265
9062303,UGC05716,0,11,1.4798925435256047,-0.11283922286835746
9062303,UGC05716,1,11,1.612709455163303,-0.07881406700485138
9062303,UGC05716,2,11,1.6599613796643076,-0.0807959436434631
9062303,UGC05716,3,11,1.696109543497038,-0.07731117979357216
9062303,UGC05716,4,11,1.731738716925007,-0.07342218467442718
9062303,UGC05716,5,11,1.763001257696135,-0.07078311696034412
9062303,UGC05716,6,11,1.7945836781808528,-0.060935477486947276
9062303,UGC05716,7,11,1.8197769047413765,-0.04651043434281843
9062303,UGC05716,8,11,1.8368707647932048,-0.027343565668124903
9062303,UGC05716,9,11,1.8479954106455396,-0.01234259592545417
9062303,UGC05716,10,11,1.8521301414137827,-0.011192718706673155
9062303,UGC05716,11,11,1.8503350920455022,-0.02298550976989655
9062303,UGC05750,0,11,0.9633988471997347,0.472037153365462
9062303,UGC05750,1,11,1.4561740658170637,0.26027441340782986
9062303,UGC05750,2,11,1.576999306318959,0.1298412749767397
9062303,UGC05750,3,11,1.641283358416303,0.08498085764901564
9062303,UGC05750,4,11,1.6716410582692673,0.032154569000681255
9062303,UGC05750,5,11,1.7105666679388578,0.013337325179140214
9062303,UGC05750,6,11,1.8033848354258648,0.014509719650448005
9062303,UGC05750,7,11,1.8457270784773803,0.012579966564595146
9062303,UGC05750,8,11,1.8884392635261826,0.02274320361011206
9062303,UGC05750,9,11,1.9018318095851632,0.011970088326974881
9062303,UGC05750,10,11,1.9920578783509182,0.09498087514149778
9062303,UGC05764,0,11,1.0757848729507418,-0.2556424235700012
9062303,UGC05764,1,11,1.311248568992352,-0.18429576855409646
9062303,UGC05764,2,11,1.412951762606526,-0.20718429236723157
9062303,UGC05764,3,11,1.4845613761579817,-0.19983510226103873
9062303,UGC05764,4,11,1.5471137641631636,-0.15703675267663564
9062303,UGC05764,5,11,1.591504024020467,-0.14129167426886213
9062303,UGC05764,6,11,1.6227896582220922,-0.12384454071548645
9062303,UGC05764,7,11,1.641864021799696,-0.09493073312466471
9062303,UGC05764,8,11,1.6475144301324882,-0.05145557420353053
9062303,UGC05764,9,11,1.6506586661346234,-0.04744187948876655
9062303,UGC05829,0,11,1.1475922497206152,-0.02266946567434225
9062303,UGC05829,1,11,1.3502278467055944,-0.08434105732860431
9062303,UGC05829,2,11,1.4758624027281149,-0.056891976264382915
9062303,UGC05829,3,11,1.5208483254734095,-0.06798340012079773
9062303,UGC05829,4,11,1.611623349275357,-0.0198204197378149
9062303,UGC05829,5,11,1.6804501767258706,0.00011466331130738361
9062303,UGC05829,6,11,1.721773145428196,0.006605787579738065
9062303,UGC05829,7,11,1.772162731991586,0.011740248568373968
9062303,UGC05829,8,11,1.8147270159523414,0.031538324877083745
9062303,UGC05829,9,11,1.8392184924411124,0.022314653065452106
9062303,UGC05829,10,11,1.8527919009601397,0.0164677852533881
9062303,UGC06399,0,11,1.447196109515029,0.052744428688812794
9062303,UGC06399,1,11,1.6328466960736747,-0.031795279482450756
9062303,UGC06399,2,11,1.7073823026952062,-0.07437307195726262
9062303,UGC06399,3,11,1.7767283667831768,-0.0658808728273852
9062303,UGC06399,4,11,1.813049101070881,-0.07625260143542945
9062303,UGC06399,5,11,1.8419538021319257,-0.07660072841834786
9062303,UGC06399,6,11,1.8618922531411137,-0.06290374265679843
9062303,UGC06399,7,11,1.874439078418759,-0.05803468625839425
9062303,UGC06399,8,11,1.8820443357487,-0.060459770419380776
9062303,UGC06614,0,11,2.3819312369448364,0.09412950701461043
9062303,UGC06614,1,11,2.313151453254373,0.0776230063468244
9062303,UGC06614,2,11,2.305272410949115,0.07482348957084106
9062303,UGC06614,3,11,2.3038223224252126,0.07337340104693846
9062303,UGC06614,4,11,2.305202889261333,0.07220677886917937
9062303,UGC06614,5,11,2.31164793615541,0.07611948924786116
9062303,UGC06614,6,11,2.3158520604549673,0.07530281217236734
9062303,UGC06614,7,11,2.292823551850406,0.00726624284263222
9062303,UGC06614,8,11,2.2898619486030607,0.0020602186728346794
9062303,UGC06614,9,11,2.2817965038631334,-0.021399553557355677
9062303,UGC06614,10,11,2.280710557757866,-0.024640811688757758
9062303,UGC06614,11,11,2.289450486257775,-0.02230337479797928
9062303,UGC06614,12,11,2.299305681905094,-0.010324485520804672
9062303,UGC06786,0,11,2.0453099178783143,-0.15881006477761028
9062303,UGC06786,1,11,2.232790379220959,-0.0151828871408477
9062303,UGC06786,2,11,2.2743537536725116,0.019081248569205567
9062303,UGC06786,3,11,2.289505232428112,0.03423272732480598
9062303,UGC06786,4,11,2.29434063114127,0.034269243156195284
9062303,UGC06786,5,11,2.2920288202929857,0.029577730562556415
9062303,UGC06786,6,11,2.289726686596642,0.024908863587105756
9062303,UGC06786,7,11,2.2633590401588912,-0.050508180210262044
9062303,UGC06786,8,11,2.264051766478699,-0.05191857897821883
9062303,UGC06786,9,11,2.264812878465784,-0.05533340764527006
9062303,UGC06786,10,11,2.2667288557961927,-0.05549043893772643
9062303,UGC06786,11,11,2.2673078125051522,-0.05491148222876685
9062303,UGC06786,12,11,2.2691817556917853,-0.055100699605907355
9062303,UGC06786,13,11,2.2723831433079007,-0.05599646013083692
9062303,UGC06786,14,11,2.276764265524121,-0.05364950782507005
9062303,UGC06786,15,11,2.2806208990690724,-0.051817560846532995
9062303,UGC06786,16,11,2.2841925611020004,-0.04824589881360497
9062303,UGC06786,17,11,2.2867671556467277,-0.047686595504202955
9062303,UGC06786,18,11,2.2888368273094493,-0.0476229065390803
9062303,UGC06786,19,11,2.2900247275787953,-0.04643500626973429
9062303,UGC06786,20,11,2.2904043394842817,-0.04805215412032293
9062303,UGC06786,21,11,2.290427844255177,-0.04802864934942752
9062303,UGC06786,22,11,2.2903062926849715,-0.05013782215514695
9062303,UGC06786,23,11,2.2902941711262357,-0.050149943713882816
9062303,UGC06786,24,11,2.2904546600290434,-0.049989454811075085
9062303,UGC06786,25,11,2.2902510814172468,-0.050193033422871736
9062303,UGC06786,26,11,2.289788064891426,-0.052634615930780004
9062303,UGC06786,27,11,2.288705686492966,-0.053716994329240375
9062303,UGC06786,28,11,2.2885043608455677,-0.05391831997663843
9062303,UGC06786,29,11,2.2725145569035634,-0.06990812391864276
9062303,UGC06786,30,11,2.258554643822309,-0.09362787428905373
9062303,UGC06786,31,11,2.2536086350885314,-0.1043262119119226
9062303,UGC06786,32,11,2.2532882753768706,-0.10464657162358337
9062303,UGC06786,33,11,2.252550701469128,-0.10538414553132602
9062303,UGC06786,34,11,2.251322228939453,-0.10851325340043472
9062303,UGC06786,35,11,2.2453960466052907,-0.11253880039516329
9062303,UGC06786,36,11,2.23890435446019,-0.11520408468721088
9062303,UGC06786,37,11,2.232665230108514,-0.12144320903888683
9062303,UGC06786,38,11,2.22623952775173,-0.12978632944139257
9062303,UGC06786,39,11,2.221881964565519,-0.13414389262760373
9062303,UGC06786,40,11,2.2165737432573573,-0.1336742750768054
9062303,UGC06786,41,11,2.211189235724915,-0.1272672578796894
9062303,UGC06786,42,11,2.2071239920613372,-0.12531446785426814
9062303,UGC06786,43,11,2.2037397777056227,-0.1367043371344958
9062303,UGC06786,44,11,2.2012253977784075,-0.12305705751928508
9062303,UGC06787,0,11,2.217186320623407,0.09008152225859911
9062303,UGC06787,1,11,2.408686496433184,0.09062316147042271
9062303,UGC06787,2,11,2.455193319493315,0.053792778711770683
9062303,UGC06787,3,11,2.4722005860059584,0.0376316819717597
9062303,UGC06787,4,11,2.4764340614774114,0.03552497941219368
9062303,UGC06787,5,11,2.477008896228764,0.04403960535435836
9062303,UGC06787,6,11,2.474481090838735,0.04959945420766809
9062303,UGC06787,7,11,2.4710633940566034,0.05276210273685811
9062303,UGC06787,8,11,2.469667866154476,0.054694518183658225
9062303,UGC06787,9,11,2.468927138853704,0.05395379088288621
9062303,UGC06787,10,11,2.4676612650875134,0.05436150100626147
9062303,UGC06787,11,11,2.466290309309366,0.05635718597807138
9062303,UGC06787,12,11,2.464214299227946,0.05938058260800805
9062303,UGC06787,13,11,2.461791743394937,0.0744019170562078
9062303,UGC06787,14,11,2.4561888386915527,0.09825399169109872
9062303,UGC06787,15,11,2.4526136796463582,0.11019099882415206
9062303,UGC06787,16,11,2.4487563924757665,0.1163179325601611
9062303,UGC06787,17,11,2.444999659929157,0.11662005649041918
9062303,UGC06787,18,11,2.4148910965397192,0.05695624953926526
9062303,UGC06787,19,11,2.391290734680776,0.01837873171066917
9062303,UGC06787,20,11,2.387741560924794,0.0148295579546871
9062303,UGC06787,21,11,2.380982591503197,0.006234245493093038
9062303,UGC06787,22,11,2.3779978312809944,0.0032494852708904176
9062303,UGC06787,23,11,2.3749252355491373,0.00017688953903327587
9062303,UGC06787,24,11,2.3720573356908745,-0.00269101031922947
9062303,UGC06787,25,11,2.3693318849821936,-0.00541646102791038
9062303,UGC06787,26,11,2.3670022932299757,-0.005909709740131053
9062303,UGC06787,27,11,2.3593524221714333,-0.01171544010030301
9062303,UGC06787,28,11,2.3556625044608435,-0.01355335294929949
9062303,UGC06787,29,11,2.3540754220895304,-0.013280498936488527
9062303,UGC06787,30,11,2.3527556638798552,-0.014600257146163642
9062303,UGC06787,31,11,2.351326451976537,-0.016029469049481992
9062303,UGC06787,32,11,2.349539500129739,-0.01594848476116084
9062303,UGC06787,33,11,2.34799166963005,-0.017496315260849826
9062303,UGC06787,34,11,2.3459731904559344,-0.0195147944349654
9062303,UGC06787,35,11,2.34252438469546,-0.0248315363305589
9062303,UGC06787,36,11,2.3391811753682457,-0.03188668690349061
9062303,UGC06787,37,11,2.3380846370952857,-0.03482736587482105
9062303,UGC06787,38,11,2.3372825543775737,-0.03562944859253303
9062303,UGC06787,39,11,2.336511775806243,-0.03823657020386095
9062303,UGC06787,40,11,2.336470053112664,-0.04010690394384797
9062303,UGC06787,41,11,2.335838020369544,-0.04073893668696771
9062303,UGC06787,42,11,2.3351568875266704,-0.043241013421467134
9062303,UGC06787,43,11,2.334460329846404,-0.04575091186520197
9062303,UGC06787,44,11,2.3280191044857803,-0.0646778487738855
9062303,UGC06787,45,11,2.320526542658976,-0.08087399812256812
9062303,UGC06787,46,11,2.3194295419087037,-0.08369097926711433
9062303,UGC06787,47,11,2.3173442877493047,-0.08748942887063338
9062303,UGC06787,48,11,2.30726104078702,-0.09585948038879799
9062303,UGC06787,49,11,2.2999372535536997,-0.09275969970596609
9062303,UGC06787,50,11,2.29369554449447,-0.08288141256204185
9062303,UGC06787,51,11,2.2891225273906066,-0.07071295494928131
9062303,UGC06787,52,11,2.2847451557014953,-0.06355970734666538
9062303,UGC06787,53,11,2.280680520140006,-0.061742160682200176
9062303,UGC06787,54,11,2.276789602855885,-0.06563307796632101
9062303,UGC06787,55,11,2.2739046881858167,-0.07634333014834604
9062303,UGC06787,56,11,2.271038704747983,-0.086896142252471
9062303,UGC06787,57,11,2.2680989791447916,-0.10111687826535132
9062303,UGC06787,58,11,2.2660559818746124,-0.11234191907352509
9062303,UGC06787,59,11,2.2649788684072223,-0.12062740519108983
9062303,UGC06787,60,11,2.264572895671557,-0.12459318869297542
9062303,UGC06787,61,11,2.264565282633342,-0.12813167062632402
9062303,UGC06787,62,11,2.2640839351117705,-0.1321154119839658
9062303,UGC06787,63,11,2.2628729316737974,-0.13506707699824005
9062303,UGC06787,64,11,2.2615075900462456,-0.1381661314347924
9062303,UGC06787,65,11,2.260216899035205,-0.1394568224458328
9062303,UGC06787,66,11,2.257787965303708,-0.13666371552250833
9062303,UGC06787,67,11,2.254694714143693,-0.13624039295968648
9062303,UGC06787,68,11,2.251939547975371,-0.14425979912036535
9062303,UGC06787,69,11,2.250160873130222,-0.15123966765132213
9062303,UGC06787,70,11,2.2450709824115487,-0.16146919802240634
9062303,UGC06818,0,11,1.5252628077761736,0.1560469503660309
9062303,UGC06818,1,11,1.6747335751802799,0.22757554383806067
9062303,UGC06818,2,11,1.726669296157312,0.1620032319052227
9062303,UGC06818,3,11,1.7624325360428545,0.08482558332236145
9062303,UGC06818,4,11,1.7827622547199526,-0.018641455297402354
9062303,UGC06818,5,11,1.807160828629257,-0.04531916500759925
9062303,UGC06818,6,11,1.8186497713932006,-0.014497340519584512
9062303,UGC06818,7,11,1.8265522529180314,-0.04502068262784742
9062303,UGC06917,0,11,1.7780384475235635,0.0057167408006437714
9062303,UGC06917,1,11,1.821587748688484,-0.030892244948372394
9062303,UGC06917,2,11,1.8586933717138767,-0.06816333723581569
9062303,UGC06917,3,11,1.8942220535885508,-0.07658955728396699
9062303,UGC06917,4,11,1.916485169100809,-0.07251944659772791
9062303,UGC06917,5,11,1.9342209839003617,-0.06577901609963832
9062303,UGC06917,6,11,1.9528982464638287,-0.05142312731881393
9062303,UGC06917,7,11,1.9647665099628877,-0.048070714742284304
9062303,UGC06917,8,11,1.974138357027281,-0.04705094204265725
9062303,UGC06917,9,11,1.9878003578277084,-0.053592327330516554
9062303,UGC06917,10,11,2.0048816821264137,-0.040441296660243875
9062303,UGC06923,0,11,1.7133677139625634,0.10591269074789489
9062303,UGC06923,1,11,1.8003247865402638,0.06873602135352508
9062303,UGC06923,2,11,1.8462257714030497,-0.017097088717406228
9062303,UGC06923,3,11,1.873152607313045,-0.021163455371393525
9062303,UGC06923,4,11,1.8897199062660885,-0.009553281051515317
9062303,UGC06923,5,11,1.9029466896355482,-0.006074164575607721
9062303,UGC06983,0,11,1.784692454291595,0.029580187896523835
9062303,UGC06983,1,11,1.8407587114684538,-0.10075272116594913
9062303,UGC06983,2,11,1.8534000989744641,-0.11085953122238479
9062303,UGC06983,3,11,1.8664056413921926,-0.10440596948032521
9062303,UGC06983,4,11,1.887675075659665,-0.10443641212728472
9062303,UGC06983,5,11,1.9004554453334288,-0.09823971297822687
9062303,UGC06983,6,11,1.92209403818192,-0.08650613357999748
9062303,UGC06983,7,11,1.9466798730829984,-0.08270390460221133
9062303,UGC06983,8,11,1.9530049910346148,-0.08041876445233509
9062303,UGC06983,9,11,1.961111929904274,-0.08028075525395084
9062303,UGC06983,10,11,1.9775322060900504,-0.07554623739336908
9062303,UGC06983,11,11,1.9880082559382646,-0.05338442921996034
9062303,UGC06983,12,11,1.9933694728026181,-0.040054282684331755
9062303,UGC06983,13,11,1.9994116717118322,-0.0380148262287916
9062303,UGC06983,14,11,2.000602936639445,-0.032820818847504984
9062303,UGC06983,15,11,2.000672456987017,-0.03275129849993297
9062303,UGC06983,16,11,2.000223387045996,-0.03720311089462802
9062303,UGC07089,0,11,1.437907521671352,0.11776123556029794
9062303,UGC07089,1,11,1.6437005106428317,0.0825991269937758
9062303,UGC07089,2,11,1.7468210701390168,0.10933134062650618
9062303,UGC07089,3,11,1.7986692184517372,0.08939925747590638
9062303,UGC07089,4,11,1.8349756651503204,0.0590013340209512
9062303,UGC07089,5,11,1.8624269492778653,0.05286723464259757
9062303,UGC07089,6,11,1.8798182137997665,0.04794843951926486
9062303,UGC07089,7,11,1.887237094814419,0.025105715501381853
9062303,UGC07089,8,11,1.89401197903299,0.047056654013166055
9062303,UGC07089,9,11,1.9055687943031174,0.03810130644406584
9062303,UGC07089,10,11,1.913920837134388,0.0240591158761998
9062303,UGC07089,11,11,1.9157908233783125,0.0176143398806361
